nodenumber,x,y,z,pressure,x-velocity,y-velocity,z-velocity
257,-9.99E-02,3.99E-12,-8.63E-02,5.76E+01,4.14E-05,-9.46E-05,-6.29E-05
258,8.45E-02,-7.34E-13,-8.63E-02,5.63E+01,-1.14E-02,2.76E-02,-9.06E-03
259,-1.00E-01,5.71E-13,-8.63E-02,5.76E+01,0.00E+00,0.00E+00,0.00E+00
260,6.90E-02,4.13E-11,-8.63E-02,5.57E+01,-3.22E-02,4.77E-02,-7.16E-03
261,-1.00E-01,1.21E-12,-8.63E-02,5.76E+01,0.00E+00,0.00E+00,0.00E+00
262,7.27E-02,-8.28E-11,-8.62E-02,5.60E+01,-2.68E-02,4.38E-02,-9.09E-03
263,9.25E-02,1.46E-12,-8.62E-02,5.64E+01,-3.49E-03,1.56E-02,-6.07E-03
264,-1.20E-02,9.09E-11,-8.61E-02,4.03E+01,8.77E-02,-8.19E-02,-1.11E-01
265,6.04E-02,-2.78E-11,-8.60E-02,5.50E+01,-4.44E-02,5.48E-02,-2.99E-03
266,8.97E-02,3.03E-12,-8.59E-02,5.64E+01,-5.55E-03,2.01E-02,-7.71E-03
267,-7.82E-02,-3.35E-11,-8.57E-02,5.75E+01,2.54E-02,-3.15E-02,-1.63E-02
268,-9.32E-02,-4.93E-11,-8.55E-02,5.76E+01,3.79E-03,-1.02E-02,-7.13E-03
269,7.07E-03,-6.52E-11,-8.52E-02,3.96E+01,-2.04E-02,4.04E-02,-1.20E-01
270,1.00E-01,-8.08E-12,-8.50E-02,5.64E+01,0.00E+00,0.00E+00,0.00E+00
271,9.98E-02,1.39E-11,-8.48E-02,5.64E+01,-5.23E-05,4.44E-04,-1.60E-04
272,2.37E-02,1.24E-10,-8.48E-02,4.73E+01,-7.68E-02,9.99E-02,-2.03E-02
273,3.17E-02,-1.76E-11,-8.47E-02,5.02E+01,-6.69E-02,8.75E-02,9.16E-03
274,9.90E-02,1.67E-12,-8.47E-02,5.64E+01,-4.96E-04,2.23E-03,-9.00E-04
275,1.00E-01,3.45E-12,-8.47E-02,5.64E+01,0.00E+00,0.00E+00,0.00E+00
276,1.67E-02,-4.66E-11,-8.46E-02,4.32E+01,-6.46E-02,8.57E-02,-6.56E-02
277,-7.06E-02,5.82E-11,-8.44E-02,5.70E+01,4.08E-02,-4.14E-02,-1.65E-02
278,1.10E-02,2.20E-11,-8.43E-02,4.17E+01,-4.46E-02,6.73E-02,-9.23E-02
279,1.44E-05,-8.88E-11,-8.40E-02,3.97E+01,2.09E-02,-2.40E-02,-1.14E-01
280,8.93E-02,-7.63E-11,-8.40E-02,5.64E+01,-6.41E-03,2.30E-02,-9.46E-03
281,5.74E-02,6.47E-11,-8.38E-02,5.47E+01,-4.62E-02,6.41E-02,-1.48E-03
282,-7.63E-02,1.05E-11,-8.36E-02,5.73E+01,3.08E-02,-3.81E-02,-1.92E-02
283,-8.20E-02,4.56E-11,-8.35E-02,5.75E+01,1.95E-02,-2.99E-02,-1.82E-02
284,-3.94E-02,4.11E-13,-8.35E-02,5.24E+01,8.96E-02,-6.28E-02,7.02E-03
285,-1.15E-02,3.58E-11,-8.34E-02,4.37E+01,8.17E-02,-8.84E-02,-7.88E-02
286,6.36E-02,-3.10E-11,-8.31E-02,5.53E+01,-4.10E-02,6.22E-02,-6.05E-03
287,-8.88E-02,5.07E-11,-8.31E-02,5.76E+01,9.77E-03,-1.98E-02,-1.42E-02
288,-2.07E-02,-5.13E-12,-8.28E-02,4.73E+01,1.05E-01,-9.70E-02,-3.02E-02
289,-8.54E-02,-5.45E-11,-8.27E-02,5.76E+01,1.35E-02,-2.56E-02,-1.80E-02
290,7.24E-02,-1.01E-10,-8.27E-02,5.59E+01,-2.71E-02,5.30E-02,-1.20E-02
291,-1.90E-02,-6.06E-12,-8.25E-02,4.68E+01,9.88E-02,-9.78E-02,-3.67E-02
292,-9.63E-02,-6.40E-11,-8.23E-02,5.76E+01,1.88E-03,-5.82E-03,-4.19E-03
293,-2.06E-02,-2.24E-11,-8.22E-02,4.75E+01,1.02E-01,-9.83E-02,-2.71E-02
294,-6.64E-02,-7.35E-11,-8.21E-02,5.65E+01,5.05E-02,-5.20E-02,-1.60E-02
295,-6.71E-03,5.43E-11,-8.21E-02,4.30E+01,5.86E-02,-6.29E-02,-7.58E-02
296,4.34E-02,-8.95E-11,-8.21E-02,5.26E+01,-5.55E-02,8.59E-02,1.25E-02
297,3.91E-02,-8.84E-11,-8.20E-02,5.19E+01,-5.84E-02,8.89E-02,1.46E-02
298,9.28E-02,-2.29E-11,-8.20E-02,5.64E+01,-3.36E-03,1.67E-02,-7.75E-03
299,-2.35E-02,-4.97E-12,-8.20E-02,4.83E+01,1.03E-01,-9.49E-02,-1.81E-02
300,-3.01E-02,-3.14E-11,-8.19E-02,5.05E+01,9.80E-02,-8.39E-02,4.99E-03
301,9.53E-03,-5.55E-11,-8.18E-02,4.23E+01,-2.79E-02,5.78E-02,-7.08E-02
302,2.57E-02,1.94E-10,-8.16E-02,4.84E+01,-6.82E-02,1.08E-01,2.13E-04
303,-1.26E-02,1.01E-10,-8.16E-02,4.46E+01,7.96E-02,-9.75E-02,-5.89E-02
304,3.23E-04,-1.11E-11,-8.15E-02,4.18E+01,2.09E-02,-2.05E-02,-7.94E-02
305,8.50E-02,1.28E-11,-8.15E-02,5.64E+01,-1.06E-02,3.27E-02,-1.36E-02
306,4.81E-03,-5.62E-11,-8.15E-02,4.20E+01,-2.44E-03,1.79E-02,-7.42E-02
307,-2.15E-02,3.76E-12,-8.13E-02,4.77E+01,1.01E-01,-9.95E-02,-2.21E-02
308,2.21E-02,1.05E-10,-8.13E-02,4.70E+01,-5.83E-02,1.06E-01,-1.15E-02
309,1.00E-01,-2.46E-12,-8.12E-02,5.64E+01,0.00E+00,0.00E+00,0.00E+00
310,7.82E-02,7.61E-11,-8.12E-02,5.62E+01,-1.97E-02,4.79E-02,-1.54E-02
311,-9.25E-02,-9.19E-11,-8.11E-02,5.76E+01,4.75E-03,-1.45E-02,-1.22E-02
312,-1.70E-03,3.49E-11,-8.09E-02,4.20E+01,3.07E-02,-3.62E-02,-7.49E-02
313,1.24E-02,2.21E-11,-8.09E-02,4.33E+01,-3.81E-02,7.27E-02,-5.35E-02
314,7.91E-02,-3.48E-11,-8.09E-02,5.62E+01,-1.86E-02,4.72E-02,-1.59E-02
315,9.54E-02,2.47E-11,-8.08E-02,5.64E+01,-2.03E-03,1.12E-02,-5.89E-03
316,-3.04E-02,-6.57E-12,-8.07E-02,5.06E+01,9.83E-02,-8.88E-02,7.36E-03
317,-1.96E-02,-1.54E-11,-8.06E-02,4.71E+01,9.49E-02,-1.01E-01,-2.16E-02
318,-8.67E-02,3.32E-11,-8.05E-02,5.76E+01,1.18E-02,-2.58E-02,-1.97E-02
319,-4.21E-02,-5.46E-12,-8.04E-02,5.29E+01,9.04E-02,-7.30E-02,9.69E-03
320,-4.19E-02,5.38E-12,-8.03E-02,5.29E+01,9.06E-02,-7.33E-02,9.82E-03
321,-7.94E-02,7.31E-11,-8.03E-02,5.75E+01,2.37E-02,-3.90E-02,-2.47E-02
322,-4.11E-02,3.76E-12,-8.03E-02,5.27E+01,9.12E-02,-7.49E-02,9.66E-03
323,-4.18E-02,-4.58E-12,-8.02E-02,5.29E+01,9.07E-02,-7.38E-02,9.93E-03
324,-4.20E-02,-6.35E-13,-8.02E-02,5.29E+01,9.06E-02,-7.37E-02,9.82E-03
325,-4.19E-02,-7.08E-12,-8.02E-02,5.29E+01,9.05E-02,-7.40E-02,9.96E-03
326,9.41E-02,-1.05E-10,-8.01E-02,5.64E+01,-2.34E-03,1.47E-02,-7.69E-03
327,7.73E-02,4.78E-12,-8.01E-02,5.62E+01,-2.09E-02,5.21E-02,-1.60E-02
328,-3.17E-02,8.18E-12,-7.99E-02,5.08E+01,9.69E-02,-9.05E-02,8.65E-03
329,-5.30E-02,-1.37E-12,-7.98E-02,5.46E+01,7.74E-02,-6.84E-02,-2.91E-03
330,-2.90E-02,1.30E-12,-7.97E-02,5.02E+01,9.78E-02,-9.36E-02,8.57E-03
331,-6.23E-02,1.73E-10,-7.97E-02,5.60E+01,5.98E-02,-6.17E-02,-1.61E-02
332,-4.14E-02,1.17E-13,-7.96E-02,5.27E+01,8.98E-02,-7.65E-02,1.14E-02
333,-5.35E-02,-1.04E-11,-7.94E-02,5.47E+01,7.70E-02,-6.96E-02,-3.46E-03
334,-9.99E-02,3.58E-11,-7.94E-02,5.75E+01,0.00E+00,0.00E+00,0.00E+00
335,-8.26E-02,-9.94E-12,-7.93E-02,5.75E+01,1.86E-02,-3.61E-02,-2.48E-02
336,-9.57E-03,1.45E-13,-7.92E-02,4.37E+01,6.76E-02,-9.07E-02,-4.77E-02
337,-9.45E-02,-3.87E-11,-7.92E-02,5.76E+01,3.75E-03,-1.14E-02,-1.01E-02
338,-5.29E-02,4.90E-12,-7.90E-02,5.46E+01,7.79E-02,-7.14E-02,-2.95E-03
339,8.35E-02,2.48E-11,-7.90E-02,5.63E+01,-1.30E-02,3.99E-02,-1.62E-02
340,-5.36E-02,-1.86E-11,-7.90E-02,5.47E+01,7.69E-02,-7.10E-02,-4.00E-03
341,-9.07E-02,-3.75E-11,-7.89E-02,5.76E+01,6.52E-03,-1.98E-02,-1.68E-02
342,5.14E-02,8.11E-13,-7.85E-02,5.38E+01,-5.35E-02,9.11E-02,6.44E-03
343,5.15E-02,4.78E-13,-7.85E-02,5.38E+01,-5.34E-02,9.10E-02,6.38E-03
344,6.16E-02,-2.00E-10,-7.85E-02,5.50E+01,-4.12E-02,7.88E-02,-5.92E-03
345,8.89E-02,9.13E-12,-7.85E-02,5.64E+01,-6.67E-03,2.87E-02,-1.39E-02
346,-7.77E-02,1.77E-11,-7.84E-02,5.73E+01,2.85E-02,-4.48E-02,-2.72E-02
347,8.69E-02,2.35E-11,-7.84E-02,5.64E+01,-8.43E-03,3.34E-02,-1.58E-02
348,3.22E-02,-3.63E-11,-7.84E-02,5.02E+01,-5.93E-02,1.14E-01,2.03E-02
349,5.13E-02,-9.93E-13,-7.84E-02,5.37E+01,-5.34E-02,9.18E-02,6.66E-03
350,5.15E-02,-1.04E-12,-7.84E-02,5.38E+01,-5.34E-02,9.15E-02,6.46E-03
351,5.16E-02,3.54E-12,-7.84E-02,5.38E+01,-5.33E-02,9.14E-02,6.35E-03
352,3.45E-02,-1.51E-11,-7.83E-02,5.07E+01,-6.04E-02,1.11E-01,2.12E-02
353,-5.33E-02,8.51E-12,-7.82E-02,5.46E+01,7.65E-02,-7.34E-02,-3.73E-03
354,4.03E-02,-1.10E-10,-7.82E-02,5.20E+01,-5.69E-02,1.04E-01,1.83E-02
355,5.15E-02,-1.04E-12,-7.82E-02,5.37E+01,-5.31E-02,9.21E-02,6.71E-03
356,6.83E-02,5.31E-11,-7.82E-02,5.56E+01,-3.40E-02,6.94E-02,-1.27E-02
357,9.81E-03,6.56E-11,-7.81E-02,4.23E+01,-1.97E-02,5.94E-02,-4.09E-02
358,3.52E-04,-4.39E-12,-7.80E-02,4.16E+01,1.91E-02,-1.99E-02,-5.20E-02
359,5.18E-02,5.84E-12,-7.80E-02,5.38E+01,-5.28E-02,9.21E-02,6.07E-03
360,7.26E-02,-1.61E-10,-7.79E-02,5.59E+01,-2.70E-02,6.40E-02,-1.65E-02
361,3.30E-02,-4.14E-12,-7.77E-02,5.04E+01,-5.85E-02,1.14E-01,2.29E-02
362,8.65E-02,-2.22E-11,-7.77E-02,5.64E+01,-8.89E-03,3.48E-02,-1.66E-02
363,-8.00E-02,6.60E-11,-7.77E-02,5.74E+01,2.35E-02,-4.30E-02,-2.88E-02
364,8.73E-02,-2.85E-11,-7.75E-02,5.64E+01,-7.98E-03,3.31E-02,-1.60E-02
365,-9.26E-02,1.05E-10,-7.75E-02,5.76E+01,4.57E-03,-1.62E-02,-1.48E-02
366,-7.24E-02,-1.81E-10,-7.73E-02,5.70E+01,3.80E-02,-5.64E-02,-2.82E-02
367,-6.33E-02,-3.90E-11,-7.73E-02,5.60E+01,5.83E-02,-6.85E-02,-1.97E-02
368,1.85E-02,5.02E-11,-7.73E-02,4.53E+01,-4.55E-02,1.12E-01,-7.00E-03
369,8.68E-02,1.94E-11,-7.70E-02,5.64E+01,-8.61E-03,3.49E-02,-1.70E-02
370,9.88E-02,2.64E-11,-7.70E-02,5.64E+01,-5.21E-04,2.89E-03,-1.51E-03
371,-6.69E-03,-9.29E-11,-7.69E-02,4.33E+01,4.83E-02,-8.12E-02,-3.36E-02
372,-9.70E-02,1.44E-10,-7.67E-02,5.75E+01,1.28E-03,-7.43E-03,-7.51E-03
373,3.38E-02,3.96E-11,-7.62E-02,5.04E+01,-5.59E-02,1.17E-01,2.54E-02
374,1.00E-01,-1.35E-11,-7.62E-02,5.64E+01,0.00E+00,0.00E+00,0.00E+00
375,9.96E-02,7.88E-12,-7.60E-02,5.64E+01,-2.65E-04,1.07E-03,-6.63E-04
376,-7.81E-02,2.23E-11,-7.58E-02,5.73E+01,2.81E-02,-4.99E-02,-3.12E-02
377,-8.05E-02,6.99E-11,-7.58E-02,5.74E+01,2.28E-02,-4.50E-02,-3.15E-02
378,1.00E-01,1.49E-11,-7.57E-02,5.64E+01,0.00E+00,0.00E+00,0.00E+00
379,-6.67E-02,-5.48E-11,-7.54E-02,5.63E+01,5.12E-02,-6.79E-02,-2.57E-02
380,-3.96E-03,-7.84E-11,-7.51E-02,4.27E+01,3.49E-02,-5.85E-02,-2.11E-02
381,1.37E-02,4.68E-11,-7.50E-02,4.36E+01,-2.16E-02,8.52E-02,-5.54E-03
382,7.08E-02,3.08E-11,-7.45E-02,5.58E+01,-2.95E-02,7.38E-02,-1.75E-02
383,-6.98E-03,-8.18E-12,-7.43E-02,4.33E+01,4.54E-02,-8.29E-02,-1.41E-02
384,-1.06E-02,6.62E-12,-7.43E-02,4.44E+01,5.63E-02,-9.87E-02,-8.72E-03
385,-2.68E-02,-4.11E-11,-7.41E-02,4.96E+01,8.46E-02,-1.13E-01,2.22E-02
386,6.25E-03,6.48E-12,-7.41E-02,4.19E+01,-1.27E-03,2.90E-02,-1.30E-02
387,8.21E-02,-1.59E-11,-7.41E-02,5.63E+01,-1.41E-02,5.00E-02,-2.14E-02
388,9.11E-02,-1.28E-11,-7.41E-02,5.64E+01,-4.84E-03,2.48E-02,-1.39E-02
389,-9.38E-02,9.59E-11,-7.39E-02,5.76E+01,3.31E-03,-1.48E-02,-1.52E-02
390,-6.08E-02,-1.18E-12,-7.39E-02,5.54E+01,5.82E-02,-8.03E-02,-1.67E-02
391,3.83E-02,-4.35E-11,-7.39E-02,5.12E+01,-5.18E-02,1.20E-01,2.82E-02
392,9.68E-02,-6.35E-12,-7.38E-02,5.64E+01,-1.37E-03,9.63E-03,-6.30E-03
393,-1.00E-01,-1.35E-11,-7.37E-02,5.75E+01,0.00E+00,0.00E+00,0.00E+00
394,1.00E-02,3.51E-11,-7.36E-02,4.22E+01,-1.14E-02,6.46E-02,-5.68E-03
395,-1.87E-02,-2.44E-11,-7.35E-02,4.70E+01,6.64E-02,-1.15E-01,1.32E-02
396,-1.46E-02,-2.06E-12,-7.33E-02,4.59E+01,6.13E-02,-1.12E-01,6.56E-03
397,-4.58E-02,3.73E-11,-7.29E-02,5.30E+01,8.11E-02,-9.52E-02,1.17E-02
398,7.92E-02,-7.03E-12,-7.29E-02,5.62E+01,-1.76E-02,5.82E-02,-2.30E-02
399,1.48E-03,1.01E-10,-7.27E-02,4.16E+01,1.36E-02,-1.78E-02,-7.65E-03
400,6.60E-02,1.60E-10,-7.27E-02,5.54E+01,-3.36E-02,8.51E-02,-1.39E-02
401,8.00E-02,-1.02E-11,-7.27E-02,5.63E+01,-1.66E-02,5.68E-02,-2.34E-02
402,2.53E-02,3.30E-11,-7.27E-02,4.74E+01,-4.09E-02,1.30E-01,2.72E-02
403,-7.30E-02,5.68E-11,-7.25E-02,5.69E+01,3.75E-02,-6.60E-02,-3.55E-02
404,2.63E-02,-1.72E-11,-7.25E-02,4.77E+01,-4.30E-02,1.31E-01,3.14E-02
405,8.01E-02,4.06E-12,-7.25E-02,5.63E+01,-1.64E-02,5.68E-02,-2.36E-02
406,-3.34E-02,2.48E-11,-7.22E-02,5.07E+01,8.30E-02,-1.09E-01,2.65E-02
407,8.05E-02,-1.60E-11,-7.22E-02,5.63E+01,-1.59E-02,5.58E-02,-2.35E-02
408,7.99E-02,2.43E-12,-7.22E-02,5.63E+01,-1.66E-02,5.77E-02,-2.38E-02
409,-3.52E-02,-1.00E-11,-7.21E-02,5.11E+01,8.15E-02,-1.07E-01,2.77E-02
410,-9.83E-02,-3.04E-11,-7.21E-02,5.75E+01,7.39E-04,-4.29E-03,-4.34E-03
411,9.37E-02,-1.17E-11,-7.21E-02,5.65E+01,-2.60E-03,1.86E-02,-1.21E-02
412,-8.68E-02,-2.55E-13,-7.20E-02,5.76E+01,1.21E-02,-3.44E-02,-3.03E-02
413,-3.62E-02,2.72E-11,-7.20E-02,5.13E+01,8.13E-02,-1.07E-01,2.76E-02
414,2.65E-02,4.72E-12,-7.20E-02,4.78E+01,-4.21E-02,1.32E-01,3.31E-02
415,9.40E-02,5.74E-12,-7.19E-02,5.65E+01,-2.52E-03,1.77E-02,-1.16E-02
416,2.60E-02,9.44E-12,-7.18E-02,4.76E+01,-4.02E-02,1.32E-01,3.32E-02
417,-8.76E-02,6.36E-12,-7.18E-02,5.76E+01,1.08E-02,-3.28E-02,-2.98E-02
418,9.37E-02,-2.00E-11,-7.17E-02,5.65E+01,-2.55E-03,1.87E-02,-1.22E-02
419,9.30E-02,5.68E-13,-7.16E-02,5.65E+01,-3.04E-03,2.10E-02,-1.33E-02
420,4.61E-02,-5.17E-11,-7.16E-02,5.26E+01,-4.69E-02,1.15E-01,1.98E-02
421,-8.78E-02,-4.45E-12,-7.15E-02,5.76E+01,1.05E-02,-3.23E-02,-2.96E-02
422,-9.99E-02,-2.10E-11,-7.15E-02,5.75E+01,0.00E+00,0.00E+00,0.00E+00
423,2.63E-02,2.45E-11,-7.15E-02,4.76E+01,-4.02E-02,1.32E-01,3.43E-02
424,-8.75E-02,1.49E-12,-7.14E-02,5.76E+01,1.09E-02,-3.33E-02,-3.03E-02
425,2.73E-02,-1.08E-11,-7.14E-02,4.79E+01,-4.15E-02,1.33E-01,3.39E-02
426,-3.92E-02,-9.94E-12,-7.14E-02,5.17E+01,7.96E-02,-1.07E-01,2.35E-02
427,-4.50E-02,-1.24E-11,-7.13E-02,5.27E+01,7.86E-02,-1.01E-01,1.41E-02
428,9.49E-02,1.76E-11,-7.12E-02,5.65E+01,-2.15E-03,1.51E-02,-9.91E-03
429,2.57E-02,7.29E-12,-7.12E-02,4.74E+01,-3.79E-02,1.32E-01,3.48E-02
430,-8.75E-02,-1.04E-11,-7.12E-02,5.76E+01,1.08E-02,-3.35E-02,-3.06E-02
431,-3.50E-02,-4.83E-12,-7.11E-02,5.10E+01,8.05E-02,-1.10E-01,3.00E-02
432,-8.70E-02,2.10E-12,-7.11E-02,5.76E+01,1.17E-02,-3.51E-02,-3.13E-02
433,9.38E-02,-1.21E-11,-7.10E-02,5.65E+01,-2.53E-03,1.88E-02,-1.25E-02
434,-8.78E-02,9.76E-14,-7.10E-02,5.76E+01,1.05E-02,-3.26E-02,-3.00E-02
435,-6.41E-02,3.62E-11,-7.10E-02,5.58E+01,5.30E-02,-8.35E-02,-2.67E-02
436,-1.25E-02,3.58E-11,-7.08E-02,4.49E+01,5.55E-02,-1.10E-01,1.63E-02
437,-3.60E-02,1.02E-12,-7.07E-02,5.11E+01,7.91E-02,-1.11E-01,2.94E-02
438,-4.76E-02,-9.53E-12,-7.06E-02,5.31E+01,7.61E-02,-1.00E-01,8.14E-03
439,-3.04E-03,-1.17E-10,-7.06E-02,4.25E+01,2.87E-02,-5.50E-02,9.40E-03
440,-1.71E-02,6.07E-11,-7.06E-02,4.63E+01,5.83E-02,-1.22E-01,2.22E-02
441,-1.45E-02,2.90E-11,-7.05E-02,4.55E+01,5.71E-02,-1.20E-01,2.03E-02
442,-2.48E-02,-7.03E-11,-7.02E-02,4.87E+01,7.43E-02,-1.23E-01,3.44E-02
443,8.69E-02,2.88E-11,-7.02E-02,5.64E+01,-8.01E-03,3.96E-02,-2.24E-02
444,6.11E-02,-3.65E-11,-7.02E-02,5.47E+01,-3.72E-02,9.91E-02,-5.45E-03
445,-7.80E-02,3.31E-11,-6.99E-02,5.72E+01,2.80E-02,-5.88E-02,-3.93E-02
446,-3.44E-02,4.26E-11,-6.99E-02,5.07E+01,7.76E-02,-1.15E-01,3.35E-02
447,4.85E-02,2.39E-11,-6.98E-02,5.29E+01,-4.37E-02,1.19E-01,1.80E-02
448,6.98E-02,-7.31E-11,-6.97E-02,5.57E+01,-2.87E-02,8.41E-02,-2.00E-02
449,-8.09E-02,-3.35E-12,-6.97E-02,5.74E+01,2.18E-02,-5.31E-02,-3.99E-02
450,2.68E-02,8.95E-12,-6.96E-02,4.75E+01,-3.61E-02,1.35E-01,3.92E-02
451,4.22E-02,3.44E-11,-6.96E-02,5.16E+01,-4.53E-02,1.27E-01,2.89E-02
452,7.34E-02,4.73E-11,-6.94E-02,5.59E+01,-2.53E-02,7.54E-02,-2.23E-02
453,2.05E-02,-2.07E-12,-6.94E-02,4.50E+01,-2.61E-02,1.19E-01,3.39E-02
454,9.99E-02,3.93E-11,-6.93E-02,5.65E+01,0.00E+00,0.00E+00,0.00E+00
455,-9.37E-02,1.05E-11,-6.90E-02,5.76E+01,3.84E-03,-1.73E-02,-1.92E-02
456,-6.91E-03,-1.15E-10,-6.90E-02,4.30E+01,3.52E-02,-8.75E-02,2.03E-02
457,-2.93E-02,1.05E-11,-6.89E-02,4.96E+01,7.26E-02,-1.25E-01,3.79E-02
458,3.73E-02,-4.72E-11,-6.89E-02,5.06E+01,-4.11E-02,1.33E-01,3.79E-02
459,-8.75E-02,4.31E-12,-6.88E-02,5.76E+01,1.07E-02,-3.55E-02,-3.31E-02
460,7.78E-02,1.03E-11,-6.87E-02,5.62E+01,-1.84E-02,6.78E-02,-2.50E-02
461,-5.45E-02,8.07E-11,-6.86E-02,5.41E+01,6.58E-02,-9.91E-02,-7.59E-03
462,-6.77E-02,-1.09E-10,-6.85E-02,5.61E+01,4.46E-02,-8.45E-02,-3.31E-02
463,1.68E-02,3.23E-12,-6.85E-02,4.34E+01,-1.92E-02,1.11E-01,3.14E-02
464,1.60E-02,1.03E-11,-6.80E-02,4.31E+01,-1.68E-02,1.07E-01,3.24E-02
465,-9.49E-02,-5.97E-11,-6.79E-02,5.76E+01,3.47E-03,-1.45E-02,-1.66E-02
466,-2.24E-02,8.02E-11,-6.78E-02,4.79E+01,6.39E-02,-1.26E-01,4.12E-02
467,6.32E-02,-6.16E-11,-6.77E-02,5.49E+01,-3.37E-02,1.01E-01,-9.27E-03
468,1.67E-02,7.44E-12,-6.77E-02,4.33E+01,-1.64E-02,1.11E-01,3.49E-02
469,8.45E-02,-1.63E-13,-6.75E-02,5.64E+01,-1.12E-02,4.90E-02,-2.58E-02
470,1.62E-02,-7.58E-13,-6.74E-02,4.30E+01,-1.62E-02,1.08E-01,3.52E-02
471,5.82E-02,3.51E-11,-6.74E-02,5.43E+01,-3.93E-02,1.10E-01,-8.23E-04
472,1.73E-02,1.95E-11,-6.74E-02,4.34E+01,-1.71E-02,1.14E-01,3.68E-02
473,1.00E-01,-9.93E-12,-6.73E-02,5.65E+01,0.00E+00,0.00E+00,0.00E+00
474,-6.18E-02,6.96E-11,-6.72E-02,5.53E+01,5.54E-02,-9.47E-02,-2.52E-02
475,6.05E-02,-1.40E-10,-6.70E-02,5.46E+01,-3.65E-02,1.07E-01,-5.23E-03
476,1.67E-02,1.48E-11,-6.69E-02,4.31E+01,-1.55E-02,1.11E-01,3.70E-02
477,-8.17E-02,9.39E-11,-6.69E-02,5.74E+01,2.02E-02,-5.40E-02,-4.26E-02
478,6.97E-03,-9.52E-13,-6.67E-02,4.03E+01,3.92E-03,3.42E-02,2.55E-02
479,-7.30E-02,-3.30E-11,-6.67E-02,5.68E+01,3.64E-02,-7.68E-02,-4.23E-02
480,7.03E-03,1.34E-12,-6.67E-02,4.03E+01,3.77E-03,3.47E-02,2.57E-02
481,7.00E-03,7.79E-13,-6.66E-02,4.03E+01,3.88E-03,3.44E-02,2.58E-02
482,-6.45E-02,1.63E-10,-6.66E-02,5.57E+01,5.04E-02,-9.33E-02,-3.14E-02
483,7.03E-03,3.70E-13,-6.66E-02,4.03E+01,3.84E-03,3.47E-02,2.59E-02
484,4.63E-02,7.62E-11,-6.66E-02,5.23E+01,-4.13E-02,1.28E-01,2.62E-02
485,6.50E-03,1.51E-13,-6.65E-02,4.03E+01,4.84E-03,2.94E-02,2.62E-02
486,6.94E-03,2.44E-13,-6.65E-02,4.02E+01,3.96E-03,3.39E-02,2.61E-02
487,-7.69E-02,4.18E-12,-6.63E-02,5.71E+01,2.94E-02,-6.83E-02,-4.34E-02
488,5.04E-02,2.71E-11,-6.62E-02,5.30E+01,-3.96E-02,1.24E-01,1.69E-02
489,8.03E-02,2.73E-12,-6.59E-02,5.63E+01,-1.53E-02,6.29E-02,-2.88E-02
490,-1.00E-01,2.48E-11,-6.59E-02,5.76E+01,0.00E+00,0.00E+00,0.00E+00
491,-9.37E-02,3.25E-12,-6.58E-02,5.76E+01,3.75E-03,-1.84E-02,-2.12E-02
492,6.10E-02,-7.93E-11,-6.56E-02,5.46E+01,-3.56E-02,1.09E-01,-6.07E-03
493,-9.44E-04,-1.04E-11,-6.54E-02,4.03E+01,1.92E-02,-4.46E-02,3.00E-02
494,-2.08E-02,-1.45E-10,-6.53E-02,4.71E+01,5.21E-02,-1.28E-01,4.82E-02
495,-1.50E-03,-2.14E-11,-6.52E-02,4.04E+01,2.02E-02,-4.92E-02,3.13E-02
496,-6.89E-02,-3.12E-11,-6.52E-02,5.62E+01,4.23E-02,-8.81E-02,-3.85E-02
497,2.17E-02,-3.61E-11,-6.51E-02,4.50E+01,-1.96E-02,1.32E-01,5.06E-02
498,3.20E-02,-6.38E-11,-6.51E-02,4.85E+01,-2.68E-02,1.40E-01,5.04E-02
499,5.86E-02,-1.32E-11,-6.51E-02,5.42E+01,-3.68E-02,1.14E-01,7.27E-05
500,-7.18E-04,1.71E-11,-6.49E-02,4.03E+01,1.88E-02,-4.33E-02,3.24E-02
501,4.07E-02,1.24E-10,-6.48E-02,5.11E+01,-3.46E-02,1.37E-01,3.78E-02
502,-3.05E-02,-1.06E-10,-6.48E-02,4.94E+01,6.13E-02,-1.29E-01,4.86E-02
503,-1.19E-03,-7.15E-12,-6.48E-02,4.03E+01,1.93E-02,-4.75E-02,3.28E-02
504,9.40E-02,-1.58E-11,-6.47E-02,5.65E+01,-2.06E-03,1.94E-02,-1.46E-02
505,-9.84E-02,-4.39E-11,-6.46E-02,5.76E+01,1.12E-03,-4.65E-03,-5.32E-03
506,-1.47E-02,9.70E-12,-6.43E-02,4.46E+01,4.14E-02,-1.27E-01,4.63E-02
507,-3.46E-02,-4.76E-12,-6.39E-02,5.00E+01,6.12E-02,-1.26E-01,4.53E-02
508,8.79E-02,5.47E-12,-6.38E-02,5.65E+01,-6.81E-03,4.07E-02,-2.58E-02
509,-1.00E-01,-2.58E-11,-6.38E-02,5.77E+01,0.00E+00,0.00E+00,0.00E+00
510,9.68E-02,3.40E-11,-6.38E-02,5.66E+01,-7.06E-04,1.07E-02,-7.92E-03
511,2.56E-02,-1.13E-12,-6.37E-02,4.62E+01,-2.20E-02,1.39E-01,5.50E-02
512,-1.40E-02,6.33E-12,-6.35E-02,4.43E+01,3.72E-02,-1.25E-01,4.94E-02
